area,iptu,taxa_condominial,num_quartos,num_banheiros,num_suites,num_vagas_garagem,num_andares,tipo_imovel,estado_construcao,fonte,imovel_lancamento,bl_temporada,vista_mar_bin,mobiliado_bin,preco_m2
515.0,0.0,0.0,4,7,4,4,0,Casa,desconhecido,Viva Real,0,0,0,0,4174.757281553398
86.0,2700.0,1250.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10976.744186046511
173.0,0.0,1200.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8034.682080924856
24.0,0.0,0.0,0,0,0,1,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,7500.0
40.0,268.0,598.0,0,1,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,21250.0
173.0,0.0,1200.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8034.682080924856
77.0,0.0,1.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,12987.012987012988
95.0,233.0,814.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7894.736842105263
360.0,0.0,3083.0,4,4,2,3,0,Cobertura,desconhecido,Viva Real,0,0,1,1,9166.666666666666
515.0,0.0,0.0,4,7,4,4,0,Casa,desconhecido,Viva Real,0,0,0,0,4174.757281553398
40.0,628.0,0.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5500.0
132.0,0.0,0.0,3,3,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14318.181818181818
238.0,0.0,1400.0,0,2,0,2,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,10084.033613445377
95.0,233.0,814.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7894.736842105263
78.0,135.0,596.0,2,2,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5448.717948717948
64.0,95.0,537.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7500.0
75.0,0.0,700.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13066.666666666666
51.0,130.0,500.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,3529.4117647058824
64.0,95.0,537.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7500.0
78.0,135.0,596.0,2,2,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5448.717948717948
110.0,2339.0,950.0,3,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11818.181818181818
102.0,180.0,1100.0,0,2,0,2,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,1,8333.333333333334
37.0,901.0,464.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7567.5675675675675
75.0,0.0,700.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13066.666666666666
41.0,0.0,250.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8048.780487804878
66.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16775.71212121212
60.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16333.333333333334
110.0,2339.0,950.0,3,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11818.181818181818
41.0,1958.0,,0,2,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,10975.609756097561
75.0,800.0,700.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9306.666666666666
60.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16333.333333333334
75.0,800.0,700.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,9306.666666666666
46.0,0.0,,0,1,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,11313.478260869566
66.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16775.71212121212
74.0,214.0,381.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5067.5675675675675
77.0,698.0,339.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8441.558441558442
161.0,2200.0,1677.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11173.91304347826
56.0,60.0,432.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,9375.0
12.0,0.0,242.0,0,0,0,1,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,7083.333333333333
1091.0,0.0,0.0,0,10,0,0,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,7149.404216315307
41.0,,457.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11707.317073170732
40.0,1200.0,500.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,9500.0
230.0,850.0,0.0,0,7,0,4,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,10869.565217391304
41.0,,457.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11707.317073170732
27.0,186.0,713.0,0,1,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,15000.0
594.0,5149.0,0.0,0,0,0,8,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,6565.656565656565
49.0,0.0,700.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,9183.673469387755
85.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,17667.282352941176
82.0,1105.0,904.0,4,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7926.829268292683
64.0,960.0,530.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7453.125
124.0,4265.0,1644.0,4,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13145.161290322581
64.0,960.0,530.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7453.125
124.0,4265.0,1644.0,4,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13145.161290322581
82.0,1105.0,904.0,4,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7926.829268292683
85.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,17667.282352941176
32.0,90.0,550.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,8281.25
79.0,586.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13924.050632911392
51.0,145.0,850.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,10196.078431372549
475.0,,0.0,0,5,0,2,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,9473.684210526315
416.0,226.0,0.0,3,3,1,4,0,Casa,desconhecido,Viva Real,0,0,0,1,7415.865384615385
589.0,1115.0,0.0,0,6,0,0,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,5093.378607809847
600.0,2717.0,0.0,2,4,1,4,0,Casa,desconhecido,Viva Real,0,0,0,1,5166.666666666667
416.0,226.0,0.0,3,3,1,4,0,Casa,desconhecido,Viva Real,0,0,0,1,7415.865384615385
232.0,375.0,1433.0,3,5,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5818.9655172413795
79.0,586.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13924.050632911392
600.0,2717.0,0.0,2,4,1,4,0,Casa,desconhecido,Viva Real,0,0,0,1,5166.666666666667
86.0,110.0,650.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5523.2558139534885
119.0,2614.0,800.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8697.47899159664
61.0,0.0,1050.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,9015.868852459016
61.0,0.0,1050.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,9015.868852459016
100.0,3200.0,1350.0,2,2,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,21300.0
267.0,2086.0,0.0,2,3,0,3,2,Casa,desconhecido,Viva Real,0,0,0,0,4494.38202247191
119.0,2614.0,800.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8697.47899159664
316.0,550.0,2650.0,4,5,4,3,0,Cobertura,desconhecido,Viva Real,0,0,0,1,9493.67088607595
264.0,6700.0,1800.0,4,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7196.969696969697
145.0,12.0,0.0,3,4,3,2,0,Casa,desconhecido,Viva Real,0,0,0,0,4000.0
173.0,573.0,1132.0,2,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8034.682080924856
100.0,0.0,0.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9000.0
267.0,2086.0,0.0,2,3,0,3,2,Casa,desconhecido,Viva Real,0,0,0,0,4494.38202247191
536.0,135.0,0.0,4,5,2,4,0,Casa,desconhecido,Viva Real,0,0,1,0,7826.492537313433
283.0,10000.0,2800.0,4,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,10876.325088339223
100.0,0.0,0.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9000.0
145.0,12.0,0.0,3,4,3,2,0,Casa,desconhecido,Viva Real,0,0,0,0,4000.0
173.0,573.0,1132.0,2,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8034.682080924856
106.0,2000.0,1686.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10377.358490566037
67.0,1781.0,481.0,0,1,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,9850.746268656716
110.0,267.0,1200.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,12272.727272727272
114.0,2700.0,1300.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10526.315789473685
283.0,10000.0,2800.0,4,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,10876.325088339223
50.0,0.0,500.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5300.0
106.0,2000.0,1686.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10377.358490566037
67.0,1781.0,481.0,0,1,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,9850.746268656716
114.0,2700.0,1300.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10526.315789473685
115.0,200.0,788.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10869.565217391304
50.0,0.0,500.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5300.0
50.0,1318.0,326.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,10600.0
50.0,1318.0,326.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,10600.0
121.0,0.0,1150.0,0,2,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,6595.0413223140495
360.0,0.0,0.0,4,5,3,2,0,Casa,desconhecido,Viva Real,0,0,0,1,7500.0
81.0,155.0,881.0,3,3,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5924.691358024691
312.0,1093.0,,0,10,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,7051.282051282052
109.0,1800.0,2.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11789.908256880733
159.0,471.0,1533.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,15597.48427672956
101.0,130.0,510.0,2,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6831.683168316832
213.0,1520.0,0.0,0,0,0,0,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,7042.2535211267605
312.0,1093.0,,0,10,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,7051.282051282052
101.0,130.0,510.0,2,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6831.683168316832
41.0,108.0,397.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8048.780487804878
50.0,90.0,543.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,4600.0
170.0,130.0,0.0,5,2,0,2,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,17294.117647058825
163.0,5269.0,1710.0,4,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10429.447852760737
27.0,650.0,260.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,10370.37037037037
140.0,3000.0,900.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,7500.0
163.0,5269.0,1710.0,4,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10429.447852760737
27.0,650.0,260.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,10370.37037037037
140.0,3000.0,900.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,7500.0
287.0,850.0,3900.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,17944.250871080138
98.0,254.0,950.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7653.061224489796
287.0,850.0,3900.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,17944.250871080138
98.0,254.0,950.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7653.061224489796
400.0,263.0,0.0,4,5,0,3,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,6250.0
26.0,31.0,0.0,0,0,0,1,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,2692.3076923076924
23.0,90.0,320.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,10391.304347826086
115.0,115.0,800.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10304.347826086956
104.0,550.0,,3,1,0,1,0,Casa,desconhecido,Viva Real,0,0,0,0,5086.538461538462
40.0,0.0,200.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5500.0
64.0,,480.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7031.25
202.0,4200.0,1000.0,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4940.59405940594
116.0,0.0,600.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,11034.48275862069
64.0,,480.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7031.25
202.0,4200.0,1000.0,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4940.59405940594
120.0,175.0,1026.0,0,2,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,4583.333333333333
30.0,1288.0,489.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,8333.333333333334
255.0,400.0,920.0,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,12941.176470588236
155.0,,,4,6,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14838.709677419354
40.0,99.0,493.0,0,1,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,17250.0
30.0,1288.0,489.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,8333.333333333334
333.0,4000.0,,0,2,0,4,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,1,4804.804804804805
32.0,1098.0,322.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6875.0
127.0,3200.0,1300.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11023.622047244095
90.0,2457.0,1390.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9444.444444444445
32.0,1098.0,322.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6875.0
200.0,1046.0,,4,5,3,2,0,Casa,desconhecido,Viva Real,0,0,0,1,13500.0
42.0,877.0,515.0,0,0,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5476.190476190476
218.0,737.0,2131.0,3,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,16513.761467889908
42.0,877.0,515.0,0,0,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5476.190476190476
180.0,3092.0,,3,3,1,2,0,Casa,desconhecido,Viva Real,0,0,0,0,5500.0
180.0,3092.0,,3,3,1,2,0,Casa,desconhecido,Viva Real,0,0,0,0,5500.0
108.0,1976.0,1312.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9722.222222222223
36.0,1000.0,500.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,21806.9153612532
420.0,741.0,,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,0,0,952.3809523809524
108.0,1976.0,1312.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9722.222222222223
298.0,7451.0,2698.0,3,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8389.261744966443
212.0,1500.0,0.0,0,0,0,75,0,NaoInformado,desconhecido,Viva Real,0,0,0,0,21806.9153612532
36.0,1000.0,500.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,21806.9153612532
466.0,,,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,0,0,5364.806866952789
298.0,7451.0,2698.0,3,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8389.261744966443
128.0,0.0,1500.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16015.625
38.0,122.0,358.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,7631.578947368421
97.0,0.0,700.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9278.350515463917
288.0,10900.0,4100.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,1,17881.944444444445
97.0,0.0,700.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9278.350515463917
136.0,0.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14123.779411764706
24.0,0.0,,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,7500.0
57.0,0.0,637.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,6140.350877192983
264.0,6600.0,2080.0,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7500.0
24.0,0.0,,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,7500.0
186.0,109.0,0.0,3,2,0,1,0,Casa,desconhecido,Viva Real,0,0,0,0,5161.290322580645
222.0,330.0,1900.0,4,5,3,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,8693.693693693695
350.0,0.0,0.0,2,5,1,4,0,Casa,desconhecido,Viva Real,0,0,0,0,8000.0
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13829.283582089553
136.0,0.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14123.779411764706
186.0,109.0,0.0,3,2,0,1,0,Casa,desconhecido,Viva Real,0,0,0,0,5161.290322580645
75.0,,,2,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9186.666666666666
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13829.283582089553
107.0,264.0,1600.0,3,1,1,1,13,Apartamento,desconhecido,Viva Real,0,0,0,0,14018.691588785046
212.0,250.0,1000.0,0,4,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6264.1509433962265
75.0,,,2,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9186.666666666666
107.0,264.0,1600.0,3,1,1,1,13,Apartamento,desconhecido,Viva Real,0,0,0,0,14018.691588785046
94.0,234.0,990.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11702.127659574468
335.0,5600.0,1000.0,4,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4776.119402985075
94.0,145.0,980.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14361.702127659575
515.0,0.0,0.0,4,7,4,4,0,Casa,desconhecido,Viva Real,0,0,0,1,4077.669902912621
76.0,1716.0,904.0,0,0,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,10526.315789473685
25.0,700.0,350.0,1,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9200.0
515.0,0.0,0.0,4,7,4,4,0,Casa,desconhecido,Viva Real,0,0,0,1,4077.669902912621
25.0,700.0,350.0,1,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9200.0
109.0,,950.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9706.422018348623
306.0,0.0,900.0,3,4,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6532.679738562091
152.0,208.0,1897.0,4,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,3223.684210526316
28.0,87.0,350.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6785.714285714285
178.0,,0.0,5,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6741.573033707865
158.0,330.0,1300.0,3,5,3,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,15189.87341772152
173.0,0.0,1200.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8034.682080924856
178.0,,0.0,5,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6741.573033707865
173.0,0.0,1200.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8034.682080924856
114.0,3000.0,800.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13157.894736842105
15.0,511.0,,0,0,0,1,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,4333.333333333333
61.0,143747.0,530.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6542.622950819672
114.0,3000.0,800.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13157.894736842105
69.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14203.144927536232
68.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14412.014705882353
45.0,,,1,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21111.11111111111
69.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14203.144927536232
30.0,141.0,372.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6000.0
51.0,120.0,470.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16418.07843137255
61.0,0.0,0.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,9078.688524590163
140.0,350.0,1120.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10000.0
68.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14412.014705882353
61.0,0.0,0.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,1,9078.688524590163
30.0,141.0,372.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6000.0
78.0,0.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15990.961538461539
200.0,1270.0,,4,2,2,2,0,Casa,desconhecido,Viva Real,0,0,0,0,6360.0
67.0,0.0,850.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,20149.253731343284
67.0,0.0,850.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,20149.253731343284
78.0,0.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15990.961538461539
95.0,81.0,814.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7894.736842105263
86.0,3307.0,1787.0,2,2,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12453.488372093023
94.0,2400.0,920.0,3,2,10,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,19148.936170212764
37.0,0.0,0.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5135.135135135135
191.0,652.0,1500.0,0,3,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,3926.7015706806283
130.0,2087.0,1100.0,3,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,0,9846.153846153846
86.0,3307.0,1787.0,2,2,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12453.488372093023
55.0,0.0,740.0,0,2,0,0,0,Consultório,desconhecido,Viva Real,0,0,1,1,5818.181818181818
84.0,300.0,720.0,0,2,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,5595.238095238095
67.0,0.0,850.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,20149.253731343284
130.0,2087.0,1100.0,3,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,0,9846.153846153846
38.0,174.0,349.0,0,1,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,13026.315789473685
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14361.179104477613
67.0,0.0,0.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14361.179104477613
67.0,0.0,850.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,20149.253731343284
200.0,273.0,1160.0,0,2,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,1,6000.0
57.0,1309.0,663.0,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,11578.947368421053
100.0,1700.0,1200.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9950.0
134.0,120.0,770.0,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5597.014925373134
1175.0,37266.0,,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,0,0,1872.340425531915
171.0,642.0,1447.0,0,3,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,2923.9766081871344
156.0,250.0,1650.0,4,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9615.384615384615
12.0,28.0,80.0,0,0,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,7083.333333333333
141.0,160.0,1330.0,2,3,2,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7801.418439716312
76.0,141.0,634.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10065.78947368421
121.0,0.0,1000.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9834.710743801654
84.0,0.0,897.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,5357.142857142857
110.0,2087.0,1100.0,3,2,0,2,13,Apartamento,desconhecido,Viva Real,0,0,0,0,9000.0
118.0,328.0,850.0,3,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,8135.593220338983
118.0,328.0,850.0,3,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,8135.593220338983
110.0,2087.0,1100.0,3,2,0,2,13,Apartamento,desconhecido,Viva Real,0,0,0,0,9000.0
242.0,238.0,1900.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7438.01652892562
375.0,660.0,3051.0,4,4,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6666.666666666667
213.0,7000.0,2350.0,3,3,3,3,0,Cobertura,desconhecido,Viva Real,0,0,0,0,18685.44600938967
